1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
1388, forest, minecraft:birch_forest, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
1389, forest, minecraft:birch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1390, forest, minecraft:birch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1391, forest, minecraft:birch_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1392, forest, minecraft:birch_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1393, forest, minecraft:birch_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
1394, forest, minecraft:birch_forest_hills, MONSTER, minecraft:spider, 80, 4, 4
1395, forest, minecraft:birch_forest_hills, MONSTER, minecraft:zombie, 80, 4, 4
1396, forest, minecraft:birch_forest_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
1397, forest, minecraft:birch_forest_hills, MONSTER, minecraft:skeleton, 80, 4, 4
1398, forest, minecraft:birch_forest_hills, MONSTER, minecraft:creeper, 80, 4, 4
1399, forest, minecraft:birch_forest_hills, MONSTER, minecraft:slime, 80, 4, 4
1400, forest, minecraft:birch_forest_hills, MONSTER, minecraft:enderman, 5, 1, 4
1401, forest, minecraft:birch_forest_hills, MONSTER, minecraft:witch, 5, 1, 1
1402, forest, minecraft:birch_forest_hills, MONSTER, dungeons_mobs:wraith, 10, 1, 1
1403, forest, minecraft:birch_forest_hills, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
1404, forest, minecraft:birch_forest_hills, MONSTER, geode:redstonegeode, 30, 1, 1
1405, forest, minecraft:birch_forest_hills, MONSTER, geode:quartzgeode, 45, 1, 1
1406, forest, minecraft:birch_forest_hills, MONSTER, geode:lapisgeode, 35, 1, 1
1407, forest, minecraft:birch_forest_hills, MONSTER, geode:irongeode, 40, 1, 1
1408, forest, minecraft:birch_forest_hills, MONSTER, geode:goldgeode, 35, 1, 1
1409, forest, minecraft:birch_forest_hills, MONSTER, geode:glowstonegeode, 45, 1, 1
1410, forest, minecraft:birch_forest_hills, MONSTER, geode:emeraldgeode, 45, 1, 1
1411, forest, minecraft:birch_forest_hills, MONSTER, geode:diamondgeode, 25, 1, 1
1412, forest, minecraft:birch_forest_hills, MONSTER, geode:coalgeode, 50, 1, 1
1413, forest, minecraft:birch_forest_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
1414, forest, minecraft:birch_forest_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1415, forest, minecraft:birch_forest_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1416, forest, minecraft:birch_forest_hills, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
1417, forest, minecraft:birch_forest_hills, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
1418, forest, minecraft:birch_forest_hills, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
1419, forest, minecraft:birch_forest_hills, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
1420, forest, minecraft:birch_forest_hills, CREATURE, minecraft:sheep, 12, 4, 4
1421, forest, minecraft:birch_forest_hills, CREATURE, minecraft:pig, 10, 4, 4
1422, forest, minecraft:birch_forest_hills, CREATURE, minecraft:chicken, 10, 4, 4
1423, forest, minecraft:birch_forest_hills, CREATURE, minecraft:cow, 10, 4, 4
1424, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1425, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
1426, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:crow, 10, 3, 5
1427, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1428, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1429, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
1430, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:crow, 10, 3, 5
1431, forest, minecraft:birch_forest_hills, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1432, forest, minecraft:birch_forest_hills, CREATURE, ars_nouveau:carbuncle, 10, 1, 1
1433, forest, minecraft:birch_forest_hills, CREATURE, ars_nouveau:sylph, 10, 1, 1
1434, forest, minecraft:birch_forest_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 1
1435, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:lammergeier, 10, 1, 2
1436, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:goat, 10, 1, 4
1437, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
1438, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
1439, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:songbird, 11, 1, 4
1440, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:badger, 10, 1, 2
1441, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:turkey, 11, 1, 3
1442, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:goose, 15, 2, 5
1443, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
1444, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
1445, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:deer, 16, 1, 4
1446, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
1447, forest, minecraft:birch_forest_hills, CREATURE, betteranimalsplus:boar, 10, 1, 4
1448, forest, minecraft:birch_forest_hills, AMBIENT, minecraft:bat, 10, 8, 8
1449, forest, minecraft:birch_forest_hills, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
1450, forest, minecraft:birch_forest_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
1451, forest, minecraft:birch_forest_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1452, forest, minecraft:birch_forest_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
1453, forest, minecraft:birch_forest_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1454, forest, minecraft:birch_forest_hills, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
1455, forest, minecraft:dark_forest, MONSTER, minecraft:spider, 80, 4, 4
1456, forest, minecraft:dark_forest, MONSTER, minecraft:zombie, 80, 4, 4
1457, forest, minecraft:dark_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1458, forest, minecraft:dark_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1459, forest, minecraft:dark_forest, MONSTER, minecraft:creeper, 80, 4, 4
1460, forest, minecraft:dark_forest, MONSTER, minecraft:slime, 80, 4, 4
1461, forest, minecraft:dark_forest, MONSTER, minecraft:enderman, 5, 1, 4
1462, forest, minecraft:dark_forest, MONSTER, minecraft:witch, 5, 1, 1
1463, forest, minecraft:dark_forest, MONSTER, dungeons_mobs:wraith, 10, 1, 1
1464, forest, minecraft:dark_forest, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
1465, forest, minecraft:dark_forest, MONSTER, minecraft:vindicator, 10, 1, 4
1466, forest, minecraft:dark_forest, MONSTER, minecraft:evoker, 10, 1, 1
1467, forest, minecraft:dark_forest, MONSTER, minecraft:pillager, 10, 1, 4
1468, forest, minecraft:dark_forest, MONSTER, geode:redstonegeode, 30, 1, 1
1469, forest, minecraft:dark_forest, MONSTER, geode:quartzgeode, 45, 1, 1
1470, forest, minecraft:dark_forest, MONSTER, geode:lapisgeode, 35, 1, 1
1471, forest, minecraft:dark_forest, MONSTER, geode:irongeode, 40, 1, 1
1472, forest, minecraft:dark_forest, MONSTER, geode:goldgeode, 35, 1, 1
1473, forest, minecraft:dark_forest, MONSTER, geode:glowstonegeode, 45, 1, 1
1474, forest, minecraft:dark_forest, MONSTER, geode:emeraldgeode, 45, 1, 1
1475, forest, minecraft:dark_forest, MONSTER, geode:diamondgeode, 25, 1, 1
1476, forest, minecraft:dark_forest, MONSTER, geode:coalgeode, 50, 1, 1
1477, forest, minecraft:dark_forest, MONSTER, mowziesmobs:grottol, 10, 1, 1
1478, forest, minecraft:dark_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1479, forest, minecraft:dark_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1480, forest, minecraft:dark_forest, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
1481, forest, minecraft:dark_forest, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
1482, forest, minecraft:dark_forest, MONSTER, dungeons_mobs:armored_vindicator, 10, 1, 4
1483, forest, minecraft:dark_forest, MONSTER, dungeons_mobs:armored_pillager, 10, 1, 4
1484, forest, minecraft:dark_forest, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
1485, forest, minecraft:dark_forest, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
1486, forest, minecraft:dark_forest, CREATURE, minecraft:sheep, 12, 4, 4
1487, forest, minecraft:dark_forest, CREATURE, minecraft:pig, 10, 4, 4
1488, forest, minecraft:dark_forest, CREATURE, minecraft:chicken, 10, 4, 4
1489, forest, minecraft:dark_forest, CREATURE, minecraft:cow, 10, 4, 4
1490, forest, minecraft:dark_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1491, forest, minecraft:dark_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1492, forest, minecraft:dark_forest, CREATURE, alexsmobs:crow, 10, 3, 5
1493, forest, minecraft:dark_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1494, forest, minecraft:dark_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1495, forest, minecraft:dark_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1496, forest, minecraft:dark_forest, CREATURE, alexsmobs:crow, 10, 3, 5
1497, forest, minecraft:dark_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1498, forest, minecraft:dark_forest, CREATURE, ars_nouveau:carbuncle, 10, 1, 1
1499, forest, minecraft:dark_forest, CREATURE, ars_nouveau:sylph, 10, 1, 1
1500, forest, minecraft:dark_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 1
1501, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:goat, 10, 1, 4
1502, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
1503, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
1504, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
1505, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:badger, 10, 1, 2
1506, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
1507, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
1508, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
1509, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
1510, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
1511, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:boar, 10, 1, 4
1512, forest, minecraft:dark_forest, AMBIENT, minecraft:bat, 10, 8, 8
1513, forest, minecraft:dark_forest, AMBIENT, supplementaries:firefly, 10, 5, 9
1514, forest, minecraft:dark_forest, AMBIENT, mowziesmobs:lantern, 10, 2, 4
1515, forest, minecraft:dark_forest, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
1516, forest, minecraft:dark_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1517, forest, minecraft:dark_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1518, forest, minecraft:dark_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1519, forest, minecraft:dark_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1520, forest, minecraft:dark_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
1521, taiga, minecraft:snowy_taiga, MONSTER, minecraft:spider, 80, 4, 4
1522, taiga, minecraft:snowy_taiga, MONSTER, minecraft:zombie, 80, 4, 4
1523, taiga, minecraft:snowy_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
1524, taiga, minecraft:snowy_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1525, taiga, minecraft:snowy_taiga, MONSTER, minecraft:creeper, 80, 4, 4
1526, taiga, minecraft:snowy_taiga, MONSTER, minecraft:slime, 80, 4, 4
1527, taiga, minecraft:snowy_taiga, MONSTER, minecraft:enderman, 5, 1, 4
1528, taiga, minecraft:snowy_taiga, MONSTER, minecraft:witch, 5, 1, 1
1529, taiga, minecraft:snowy_taiga, MONSTER, thermal:blizz, 10, 1, 3
1530, taiga, minecraft:snowy_taiga, MONSTER, dungeons_mobs:iceologer, 10, 1, 1
1531, taiga, minecraft:snowy_taiga, MONSTER, dungeons_mobs:wraith, 10, 1, 1
1532, taiga, minecraft:snowy_taiga, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
1533, taiga, minecraft:snowy_taiga, MONSTER, geode:redstonegeode, 30, 1, 1
1534, taiga, minecraft:snowy_taiga, MONSTER, geode:quartzgeode, 45, 1, 1
1535, taiga, minecraft:snowy_taiga, MONSTER, geode:lapisgeode, 35, 1, 1
1536, taiga, minecraft:snowy_taiga, MONSTER, geode:irongeode, 40, 1, 1
1537, taiga, minecraft:snowy_taiga, MONSTER, geode:goldgeode, 35, 1, 1
1538, taiga, minecraft:snowy_taiga, MONSTER, geode:glowstonegeode, 45, 1, 1
1539, taiga, minecraft:snowy_taiga, MONSTER, geode:emeraldgeode, 45, 1, 1
1540, taiga, minecraft:snowy_taiga, MONSTER, geode:diamondgeode, 25, 1, 1
1541, taiga, minecraft:snowy_taiga, MONSTER, geode:coalgeode, 50, 1, 1
1542, taiga, minecraft:snowy_taiga, MONSTER, mowziesmobs:grottol, 10, 1, 1
1543, taiga, minecraft:snowy_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1544, taiga, minecraft:snowy_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1545, taiga, minecraft:snowy_taiga, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
1546, taiga, minecraft:snowy_taiga, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
1547, taiga, minecraft:snowy_taiga, MONSTER, ars_nouveau:wilden_guardian, 40, 1, 1
1548, taiga, minecraft:snowy_taiga, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
1549, taiga, minecraft:snowy_taiga, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
1550, taiga, minecraft:snowy_taiga, CREATURE, minecraft:sheep, 12, 4, 4
1551, taiga, minecraft:snowy_taiga, CREATURE, minecraft:pig, 10, 4, 4
1552, taiga, minecraft:snowy_taiga, CREATURE, minecraft:chicken, 10, 4, 4
1553, taiga, minecraft:snowy_taiga, CREATURE, minecraft:cow, 10, 4, 4
1554, taiga, minecraft:snowy_taiga, CREATURE, minecraft:wolf, 10, 4, 4
1555, taiga, minecraft:snowy_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
1556, taiga, minecraft:snowy_taiga, CREATURE, minecraft:fox, 10, 2, 4
1557, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1558, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:moose, 10, 3, 4
1559, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
1560, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
1561, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1562, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:moose, 10, 3, 4
1563, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
1564, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
1565, taiga, minecraft:snowy_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 1
1566, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:goat, 10, 1, 4
1567, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
1568, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
1569, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:songbird, 11, 1, 4
1570, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:badger, 10, 1, 2
1571, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
1572, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
1573, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:deer, 16, 1, 4
1574, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
1575, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:reindeer, 10, 1, 4
1576, taiga, minecraft:snowy_taiga, CREATURE, betteranimalsplus:boar, 10, 1, 4
1577, taiga, minecraft:snowy_taiga, AMBIENT, minecraft:bat, 10, 8, 8
1578, taiga, minecraft:snowy_taiga, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
1579, taiga, minecraft:snowy_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
1580, taiga, minecraft:snowy_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1581, taiga, minecraft:snowy_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
1582, taiga, minecraft:snowy_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1583, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:spider, 80, 4, 4
1584, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:zombie, 80, 4, 4
1585, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
1586, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:skeleton, 80, 4, 4
1587, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:creeper, 80, 4, 4
1588, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:slime, 80, 4, 4
1589, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:enderman, 5, 1, 4
1590, taiga, minecraft:snowy_taiga_hills, MONSTER, minecraft:witch, 5, 1, 1
1591, taiga, minecraft:snowy_taiga_hills, MONSTER, thermal:blizz, 10, 1, 3
1592, taiga, minecraft:snowy_taiga_hills, MONSTER, dungeons_mobs:iceologer, 10, 1, 1
1593, taiga, minecraft:snowy_taiga_hills, MONSTER, dungeons_mobs:wraith, 10, 1, 1
1594, taiga, minecraft:snowy_taiga_hills, MONSTER, dungeons_mobs:skeleton_horseman, 10, 1, 1
1595, taiga, minecraft:snowy_taiga_hills, MONSTER, geode:redstonegeode, 30, 1, 1
1596, taiga, minecraft:snowy_taiga_hills, MONSTER, geode:quartzgeode, 45, 1, 1
1597, taiga, minecraft:snowy_taiga_hills, MONSTER, geode:lapisgeode, 35, 1, 1
1598, taiga, minecraft:snowy_taiga_hills, MONSTER, geode:irongeode, 40, 1, 1
1599, taiga, minecraft:snowy_taiga_hills, MONSTER, geode:goldgeode, 35, 1, 1
1600, taiga, minecraft:snowy_taiga_hills, MONSTER, geode:glowstonegeode, 45, 1, 1
1601, taiga, minecraft:snowy_taiga_hills, MONSTER, geode:emeraldgeode, 45, 1, 1
1602, taiga, minecraft:snowy_taiga_hills, MONSTER, geode:diamondgeode, 25, 1, 1
1603, taiga, minecraft:snowy_taiga_hills, MONSTER, geode:coalgeode, 50, 1, 1
1604, taiga, minecraft:snowy_taiga_hills, MONSTER, mowziesmobs:grottol, 10, 1, 1
1605, taiga, minecraft:snowy_taiga_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1606, taiga, minecraft:snowy_taiga_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1607, taiga, minecraft:snowy_taiga_hills, MONSTER, dungeons_mobs:armored_zombie, 10, 4, 4
1608, taiga, minecraft:snowy_taiga_hills, MONSTER, dungeons_mobs:armored_skeleton, 10, 4, 4
1609, taiga, minecraft:snowy_taiga_hills, MONSTER, ars_nouveau:wilden_guardian, 40, 1, 1
1610, taiga, minecraft:snowy_taiga_hills, MONSTER, ars_nouveau:wilden_stalker, 50, 3, 3
1611, taiga, minecraft:snowy_taiga_hills, MONSTER, ars_nouveau:wilden_hunter, 30, 1, 1
1612, taiga, minecraft:snowy_taiga_hills, CREATURE, minecraft:sheep, 12, 4, 4
1613, taiga, minecraft:snowy_taiga_hills, CREATURE, minecraft:pig, 10, 4, 4
1614, taiga, minecraft:snowy_taiga_hills, CREATURE, minecraft:chicken, 10, 4, 4
1615, taiga, minecraft:snowy_taiga_hills, CREATURE, minecraft:cow, 10, 4, 4
1616, taiga, minecraft:snowy_taiga_hills, CREATURE, minecraft:wolf, 10, 4, 4
1617, taiga, minecraft:snowy_taiga_hills, CREATURE, minecraft:rabbit, 10, 2, 3
1618, taiga, minecraft:snowy_taiga_hills, CREATURE, minecraft:fox, 10, 2, 4
1619, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1620, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:moose, 10, 3, 4
1621, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
1622, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:crow, 10, 3, 5
1623, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1624, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:moose, 10, 3, 4
1625, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
1626, taiga, minecraft:snowy_taiga_hills, CREATURE, alexsmobs:crow, 10, 3, 5
1627, taiga, minecraft:snowy_taiga_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 1
1628, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:lammergeier, 10, 1, 2
1629, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:goat, 10, 1, 4
1630, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
1631, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
1632, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:songbird, 11, 1, 4
1633, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:badger, 10, 1, 2
1634, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
1635, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
1636, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:deer, 16, 1, 4
1637, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
1638, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:reindeer, 10, 1, 4
1639, taiga, minecraft:snowy_taiga_hills, CREATURE, betteranimalsplus:boar, 10, 1, 4
1640, taiga, minecraft:snowy_taiga_hills, AMBIENT, minecraft:bat, 10, 8, 8
1641, taiga, minecraft:snowy_taiga_hills, AMBIENT, megameteors:falling_meteor_spawner_entity, 10, 1, 1
1642, taiga, minecraft:snowy_taiga_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
1643, taiga, minecraft:snowy_taiga_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1644, taiga, minecraft:snowy_taiga_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
1645, taiga, minecraft:snowy_taiga_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1646, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:spider, 80, 4, 4
1647, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:zombie, 80, 4, 4
1648, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
1649, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1650, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:creeper, 80, 4, 4
1651, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:slime, 80, 4, 4
1652, taiga, minecraft:giant_tree_taiga, MONSTER, minecraft:enderman, 5, 1, 4
